INSTRUMENT,SYMBOL,EXPIRY_DT,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd
FUTSTK,TVSMOTOR,25-Jul-24,2443.8,2489.35,2342.4,2473.2,2472.8,2421.65,2472.25,2473.2,1857100,-1390200,9672,8262853567.5,8306
FUTSTK,TVSMOTOR,29-Aug-24,2391.0,2504.85,2333.75,2490.0,2489.4,2437.75,2472.25,2490.0,3608150,1496600,8904,7661190862.5,7667
FUTSTK,TVSMOTOR,26-Sep-24,2446.55,2514.8,2387.5,2503.2,2502.65,2446.55,2472.25,2503.2,82600,12600,112,96652605.0,104
FUTSTK,UBL,25-Jul-24,2014.95,2024.3,1970.8,2011.15,2007.1,2011.0,2023.3,2011.15,980400,-551200,3564,2861913460.0,3194
FUTSTK,UBL,29-Aug-24,2005.95,2019.6,1957.0,2010.15,2011.65,2003.1,2023.3,2010.15,1422800,337200,3264,2612208640.0,2967
FUTSTK,UBL,26-Sep-24,1990.0,1995.4,1970.4,1970.4,1970.4,2000.05,2023.3,2049.8,20000,0,3,2382320.0,3
FUTSTK,ULTRACEMCO,25-Jul-24,11629.05,11724.55,11311.35,11520.15,11488.7,11541.5,11545.75,11520.15,859600,-555600,14489,16739487720.0,12726
FUTSTK,ULTRACEMCO,29-Aug-24,11734.8,11734.8,11305.55,11520.1,11495.9,11537.9,11545.75,11520.1,1616300,439500,10302,11896850000.0,8841
FUTSTK,ULTRACEMCO,26-Sep-24,11693.4,11750.0,11400.0,11592.4,11567.8,11602.45,11545.75,11592.4,17600,2900,93,107617900.0,81
FUTSTK,UNITDSPR,25-Jul-24,1303.05,1338.0,1262.7,1330.3,1337.7,1307.3,1331.95,1330.3,5526500,-2203600,8260,7545722660.0,7179
FUTSTK,UNITDSPR,29-Aug-24,1316.95,1347.9,1272.0,1339.55,1347.9,1316.6,1331.95,1339.55,8747200,2646700,8560,7880800340.0,7022
FUTSTK,UNITDSPR,26-Sep-24,1323.0,1351.0,1287.0,1346.85,1344.0,1321.0,1331.95,1346.85,56000,4200,115,106044820.0,105
FUTSTK,UPL,25-Jul-24,549.35,553.5,523.6,542.0,541.95,546.85,540.4,542.0,15373800,-7018700,12497,8810374170.0,10439
FUTSTK,UPL,29-Aug-24,552.15,555.0,522.7,544.1,543.55,549.3,540.4,544.1,22921600,8000200,13621,9613990685.0,11632
FUTSTK,UPL,26-Sep-24,553.5,557.2,527.55,546.85,547.3,552.75,540.4,546.85,715000,127400,230,163034755.0,208
FUTSTK,VEDL,25-Jul-24,449.95,450.75,410.0,434.25,433.0,448.3,434.95,434.25,59208900,-72956000,55653,55206068550.0,36812
FUTSTK,VEDL,29-Aug-24,453.55,454.65,413.05,437.2,436.0,452.0,434.95,437.2,90797100,76941900,52249,52191304795.0,33956
FUTSTK,VEDL,26-Sep-24,455.05,455.05,417.0,439.55,439.2,455.0,434.95,439.55,885500,441600,376,377905295.0,364
FUTSTK,VOLTAS,25-Jul-24,1490.35,1497.1,1436.3,1486.25,1484.2,1488.55,1483.3,1486.25,4240800,-1816200,6296,5571257550.0,5518
FUTSTK,VOLTAS,29-Aug-24,1496.05,1504.85,1444.55,1495.7,1492.75,1495.6,1483.3,1495.7,4195200,2089200,6606,5883000570.0,5758
FUTSTK,VOLTAS,26-Sep-24,1498.0,1510.0,1455.0,1503.35,1500.0,1501.95,1483.3,1503.35,37200,5400,43,38290980.0,42
FUTSTK,WIPRO,25-Jul-24,505.55,507.2,485.65,501.2,501.45,505.6,500.55,501.2,22969500,-13383000,22815,17093809950.0,18799
FUTSTK,WIPRO,29-Aug-24,509.6,509.6,488.6,504.3,504.5,508.4,500.55,504.3,35787000,11175000,21353,16093609575.0,17343
FUTSTK,WIPRO,26-Sep-24,511.65,511.95,492.05,507.85,507.5,511.5,500.55,507.85,1579500,349500,847,642728175.0,782
FUTSTK,ZYDUSLIFE,25-Jul-24,1152.45,1158.9,1122.9,1150.4,1149.35,1154.9,1148.85,1150.4,6740100,-3553200,6434,6624321525.0,5400
FUTSTK,ZYDUSLIFE,29-Aug-24,1159.4,1163.2,1127.75,1155.25,1155.7,1160.1,1148.85,1155.25,10127700,3336300,5714,5909373810.0,4695
FUTSTK,ZYDUSLIFE,26-Sep-24,1168.75,1168.75,1141.1,1162.8,1162.8,1171.4,1148.85,1162.8,67500,4500,29,30195270.0,29
