close,date,high,low,oi,open,symbol,time,volume
0.1,2020-02-20,0.1,0.1,1554675.0,0.1,NIFTY20FEB2011900PE,12:16:00,450
0.15,2020-02-20,0.15,0.1,1554675.0,0.1,NIFTY20FEB2011900PE,12:17:00,1650
0.1,2020-02-20,0.15,0.1,1554675.0,0.15,NIFTY20FEB2011900PE,12:18:00,225
0.15,2020-02-20,0.15,0.1,1554675.0,0.1,NIFTY20FEB2011900PE,12:19:00,6225
0.15,2020-02-20,0.15,0.1,1552875.0,0.15,NIFTY20FEB2011900PE,12:20:00,900
0.15,2020-02-20,0.15,0.1,1552875.0,0.15,NIFTY20FEB2011900PE,12:22:00,1350
0.15,2020-02-20,0.15,0.15,1551525.0,0.15,NIFTY20FEB2011900PE,12:23:00,450
0.1,2020-02-20,0.15,0.1,1551525.0,0.15,NIFTY20FEB2011900PE,12:24:00,300
0.1,2020-02-20,0.1,0.1,1551525.0,0.1,NIFTY20FEB2011900PE,12:25:00,75
0.15,2020-02-20,0.15,0.1,1548000.0,0.1,NIFTY20FEB2011900PE,12:26:00,3150
0.15,2020-02-20,0.15,0.1,1548000.0,0.15,NIFTY20FEB2011900PE,12:27:00,150
0.15,2020-02-20,0.15,0.15,1548000.0,0.15,NIFTY20FEB2011900PE,12:28:00,300
0.1,2020-02-20,0.15,0.1,1547700.0,0.15,NIFTY20FEB2011900PE,12:29:00,525
0.15,2020-02-20,0.15,0.1,1547700.0,0.1,NIFTY20FEB2011900PE,12:30:00,75
0.1,2020-02-20,0.15,0.1,1547700.0,0.15,NIFTY20FEB2011900PE,12:31:00,750
0.1,2020-02-20,0.15,0.1,1547700.0,0.1,NIFTY20FEB2011900PE,12:32:00,4800
0.15,2020-02-20,0.15,0.1,1543350.0,0.1,NIFTY20FEB2011900PE,12:33:00,5925
0.1,2020-02-20,0.15,0.1,1543350.0,0.15,NIFTY20FEB2011900PE,12:34:00,4800
0.15,2020-02-20,0.15,0.1,1542000.0,0.15,NIFTY20FEB2011900PE,12:35:00,21000
0.1,2020-02-20,0.15,0.1,1542000.0,0.15,NIFTY20FEB2011900PE,12:37:00,975
0.1,2020-02-20,0.1,0.1,1542000.0,0.1,NIFTY20FEB2011900PE,12:38:00,300
0.1,2020-02-20,0.1,0.1,1542375.0,0.1,NIFTY20FEB2011900PE,12:39:00,525
0.1,2020-02-20,0.1,0.1,1542375.0,0.1,NIFTY20FEB2011900PE,12:41:00,75
0.15,2020-02-20,0.15,0.1,1542450.0,0.1,NIFTY20FEB2011900PE,12:42:00,225
0.15,2020-02-20,0.15,0.1,1542450.0,0.15,NIFTY20FEB2011900PE,12:44:00,2325
0.1,2020-02-20,0.15,0.1,1542450.0,0.15,NIFTY20FEB2011900PE,12:45:00,1500
0.15,2020-02-20,0.15,0.1,1542450.0,0.1,NIFTY20FEB2011900PE,12:46:00,1875
0.1,2020-02-20,0.15,0.1,1542450.0,0.15,NIFTY20FEB2011900PE,12:47:00,750
0.15,2020-02-20,0.15,0.1,1543275.0,0.1,NIFTY20FEB2011900PE,12:49:00,2175
0.1,2020-02-20,0.15,0.1,1543275.0,0.15,NIFTY20FEB2011900PE,12:50:00,750
0.1,2020-02-20,0.15,0.1,1543275.0,0.1,NIFTY20FEB2011900PE,12:51:00,1425
0.1,2020-02-20,0.1,0.1,1543275.0,0.1,NIFTY20FEB2011900PE,12:52:00,300
0.15,2020-02-20,0.15,0.1,1543275.0,0.1,NIFTY20FEB2011900PE,12:53:00,375
0.15,2020-02-20,0.15,0.15,1543425.0,0.15,NIFTY20FEB2011900PE,12:54:00,225
0.1,2020-02-20,0.15,0.1,1543425.0,0.15,NIFTY20FEB2011900PE,12:55:00,75
0.1,2020-02-20,0.1,0.1,1543425.0,0.1,NIFTY20FEB2011900PE,12:56:00,75
0.1,2020-02-20,0.1,0.1,1543425.0,0.1,NIFTY20FEB2011900PE,12:57:00,525
0.1,2020-02-20,0.1,0.1,1543425.0,0.1,NIFTY20FEB2011900PE,12:59:00,2025
0.15,2020-02-20,0.15,0.1,1543875.0,0.1,NIFTY20FEB2011900PE,13:00:00,225
0.1,2020-02-20,0.15,0.1,1543875.0,0.15,NIFTY20FEB2011900PE,13:01:00,7350
0.1,2020-02-20,0.1,0.1,1543875.0,0.1,NIFTY20FEB2011900PE,13:02:00,5175
0.1,2020-02-20,0.1,0.1,1549050.0,0.1,NIFTY20FEB2011900PE,13:03:00,1725
0.1,2020-02-20,0.1,0.1,1549050.0,0.1,NIFTY20FEB2011900PE,13:04:00,225
0.15,2020-02-20,0.15,0.1,1549050.0,0.1,NIFTY20FEB2011900PE,13:05:00,1275
0.15,2020-02-20,0.15,0.1,1549050.0,0.15,NIFTY20FEB2011900PE,13:06:00,3225
0.1,2020-02-20,0.15,0.1,1549050.0,0.15,NIFTY20FEB2011900PE,13:07:00,2400
0.1,2020-02-20,0.1,0.1,1549050.0,0.1,NIFTY20FEB2011900PE,13:08:00,75
0.15,2020-02-20,0.15,0.1,1549050.0,0.1,NIFTY20FEB2011900PE,13:09:00,225
0.1,2020-02-20,0.15,0.1,1549050.0,0.15,NIFTY20FEB2011900PE,13:10:00,375
0.15,2020-02-20,0.15,0.1,1549050.0,0.1,NIFTY20FEB2011900PE,13:11:00,3450
0.1,2020-02-20,0.15,0.1,1549200.0,0.15,NIFTY20FEB2011900PE,13:12:00,750
0.1,2020-02-20,0.1,0.1,1549200.0,0.1,NIFTY20FEB2011900PE,13:13:00,825
0.15,2020-02-20,0.15,0.1,1549725.0,0.1,NIFTY20FEB2011900PE,13:15:00,1350
0.1,2020-02-20,0.15,0.1,1549725.0,0.15,NIFTY20FEB2011900PE,13:16:00,150
0.15,2020-02-20,0.15,0.1,1549725.0,0.1,NIFTY20FEB2011900PE,13:17:00,1275
0.1,2020-02-20,0.15,0.1,1550175.0,0.15,NIFTY20FEB2011900PE,13:18:00,5400
0.1,2020-02-20,0.15,0.1,1550175.0,0.1,NIFTY20FEB2011900PE,13:19:00,10350
0.15,2020-02-20,0.15,0.1,1550175.0,0.1,NIFTY20FEB2011900PE,13:20:00,4275
0.1,2020-02-20,0.15,0.1,1559100.0,0.15,NIFTY20FEB2011900PE,13:21:00,750
0.1,2020-02-20,0.15,0.1,1559100.0,0.1,NIFTY20FEB2011900PE,13:22:00,5475
0.1,2020-02-20,0.1,0.1,1559100.0,0.1,NIFTY20FEB2011900PE,13:23:00,300
0.1,2020-02-20,0.15,0.1,1559550.0,0.1,NIFTY20FEB2011900PE,13:24:00,300
0.1,2020-02-20,0.1,0.1,1559550.0,0.1,NIFTY20FEB2011900PE,13:25:00,8550
0.15,2020-02-20,0.15,0.1,1559550.0,0.1,NIFTY20FEB2011900PE,13:26:00,150
0.15,2020-02-20,0.15,0.1,1562700.0,0.15,NIFTY20FEB2011900PE,13:27:00,4500
0.15,2020-02-20,0.15,0.15,1562700.0,0.15,NIFTY20FEB2011900PE,13:28:00,750
0.1,2020-02-20,0.15,0.1,1562700.0,0.15,NIFTY20FEB2011900PE,13:29:00,675
0.15,2020-02-20,0.15,0.1,1559850.0,0.15,NIFTY20FEB2011900PE,13:30:00,9675
0.1,2020-02-20,0.15,0.1,1559850.0,0.15,NIFTY20FEB2011900PE,13:31:00,33675
0.1,2020-02-20,0.15,0.1,1559850.0,0.1,NIFTY20FEB2011900PE,13:32:00,103275
0.05,2020-02-20,0.15,0.05,1490025.0,0.1,NIFTY20FEB2011900PE,13:33:00,14925
0.05,2020-02-20,0.1,0.05,1490025.0,0.05,NIFTY20FEB2011900PE,13:35:00,11250
0.1,2020-02-20,0.1,0.05,1466175.0,0.05,NIFTY20FEB2011900PE,13:36:00,12975
0.1,2020-02-20,0.1,0.05,1466175.0,0.1,NIFTY20FEB2011900PE,13:37:00,9525
0.05,2020-02-20,0.1,0.05,1446450.0,0.1,NIFTY20FEB2011900PE,13:39:00,2625
0.05,2020-02-20,0.1,0.05,1446450.0,0.05,NIFTY20FEB2011900PE,13:40:00,3375
0.1,2020-02-20,0.1,0.05,1446450.0,0.05,NIFTY20FEB2011900PE,13:41:00,2925
0.05,2020-02-20,0.1,0.05,1443900.0,0.1,NIFTY20FEB2011900PE,13:42:00,75
0.05,2020-02-20,0.1,0.05,1443900.0,0.05,NIFTY20FEB2011900PE,13:43:00,450
0.05,2020-02-20,0.05,0.05,1443900.0,0.05,NIFTY20FEB2011900PE,13:44:00,1050
0.05,2020-02-20,0.05,0.05,1443750.0,0.05,NIFTY20FEB2011900PE,13:45:00,450
0.1,2020-02-20,0.1,0.05,1443750.0,0.05,NIFTY20FEB2011900PE,13:47:00,375
0.05,2020-02-20,0.1,0.05,1443375.0,0.1,NIFTY20FEB2011900PE,13:48:00,4875
0.05,2020-02-20,0.1,0.05,1443375.0,0.05,NIFTY20FEB2011900PE,13:49:00,375
0.1,2020-02-20,0.1,0.1,1443375.0,0.1,NIFTY20FEB2011900PE,13:50:00,150
0.1,2020-02-20,0.1,0.1,1443375.0,0.1,NIFTY20FEB2011900PE,13:51:00,2100
0.1,2020-02-20,0.1,0.05,1443375.0,0.1,NIFTY20FEB2011900PE,13:52:00,450
0.05,2020-02-20,0.1,0.05,1442700.0,0.1,NIFTY20FEB2011900PE,13:54:00,24750
0.05,2020-02-20,0.1,0.05,1442700.0,0.05,NIFTY20FEB2011900PE,13:55:00,1350
0.1,2020-02-20,0.1,0.05,1442700.0,0.05,NIFTY20FEB2011900PE,13:56:00,1650
0.05,2020-02-20,0.1,0.05,1441725.0,0.1,NIFTY20FEB2011900PE,13:57:00,1275
0.05,2020-02-20,0.1,0.05,1441725.0,0.05,NIFTY20FEB2011900PE,13:58:00,2250
0.1,2020-02-20,0.1,0.05,1441725.0,0.05,NIFTY20FEB2011900PE,13:59:00,5700
0.1,2020-02-20,0.1,0.05,1439250.0,0.1,NIFTY20FEB2011900PE,14:00:00,4200
0.05,2020-02-20,0.1,0.05,1439250.0,0.1,NIFTY20FEB2011900PE,14:01:00,225
0.1,2020-02-20,0.1,0.05,1439250.0,0.05,NIFTY20FEB2011900PE,14:02:00,71775
0.15,2020-02-20,0.15,0.1,1437525.0,0.1,NIFTY20FEB2011900PE,14:03:00,4875
0.15,2020-02-20,0.15,0.1,1437525.0,0.15,NIFTY20FEB2011900PE,14:04:00,450
0.1,2020-02-20,0.15,0.1,1437525.0,0.15,NIFTY20FEB2011900PE,14:05:00,900
0.1,2020-02-20,0.15,0.1,1442175.0,0.1,NIFTY20FEB2011900PE,14:06:00,450
0.05,2020-02-20,0.15,0.05,1442175.0,0.1,NIFTY20FEB2011900PE,14:07:00,900
0.1,2020-02-20,0.1,0.05,1442175.0,0.05,NIFTY20FEB2011900PE,14:08:00,14100
0.05,2020-02-20,0.1,0.05,1455000.0,0.1,NIFTY20FEB2011900PE,14:09:00,1950
0.1,2020-02-20,0.1,0.05,1455000.0,0.05,NIFTY20FEB2011900PE,14:10:00,150
0.05,2020-02-20,0.1,0.05,1455000.0,0.1,NIFTY20FEB2011900PE,14:11:00,900
0.1,2020-02-20,0.1,0.05,1446675.0,0.05,NIFTY20FEB2011900PE,14:12:00,4875
0.05,2020-02-20,0.1,0.05,1446675.0,0.1,NIFTY20FEB2011900PE,14:13:00,900
0.1,2020-02-20,0.1,0.05,1446675.0,0.05,NIFTY20FEB2011900PE,14:14:00,37575
0.1,2020-02-20,0.1,0.05,1453275.0,0.05,NIFTY20FEB2011900PE,14:15:00,23700
0.1,2020-02-20,0.1,0.05,1453275.0,0.1,NIFTY20FEB2011900PE,14:16:00,6600
0.05,2020-02-20,0.1,0.05,1453275.0,0.1,NIFTY20FEB2011900PE,14:17:00,825
0.05,2020-02-20,0.1,0.05,1457025.0,0.05,NIFTY20FEB2011900PE,14:18:00,7875
0.05,2020-02-20,0.05,0.05,1457025.0,0.05,NIFTY20FEB2011900PE,14:19:00,5025
0.1,2020-02-20,0.1,0.05,1457025.0,0.05,NIFTY20FEB2011900PE,14:20:00,2175
0.1,2020-02-20,0.1,0.05,1458975.0,0.1,NIFTY20FEB2011900PE,14:21:00,1500
0.1,2020-02-20,0.1,0.05,1458975.0,0.1,NIFTY20FEB2011900PE,14:22:00,5175
0.05,2020-02-20,0.1,0.05,1458975.0,0.05,NIFTY20FEB2011900PE,14:23:00,750
0.05,2020-02-20,0.1,0.05,1461150.0,0.05,NIFTY20FEB2011900PE,14:24:00,750
0.05,2020-02-20,0.05,0.05,1461150.0,0.05,NIFTY20FEB2011900PE,14:25:00,150
0.05,2020-02-20,0.1,0.05,1461150.0,0.05,NIFTY20FEB2011900PE,14:26:00,900
0.05,2020-02-20,0.1,0.05,1460850.0,0.05,NIFTY20FEB2011900PE,14:27:00,1050
0.05,2020-02-20,0.05,0.05,1460850.0,0.05,NIFTY20FEB2011900PE,14:28:00,675
0.05,2020-02-20,0.05,0.05,1460850.0,0.05,NIFTY20FEB2011900PE,14:29:00,300
0.05,2020-02-20,0.1,0.05,1460700.0,0.05,NIFTY20FEB2011900PE,14:30:00,6750
0.1,2020-02-20,0.1,0.05,1460700.0,0.05,NIFTY20FEB2011900PE,14:31:00,18000
0.05,2020-02-20,0.1,0.05,1460700.0,0.1,NIFTY20FEB2011900PE,14:32:00,3000
0.05,2020-02-20,0.1,0.05,1469100.0,0.05,NIFTY20FEB2011900PE,14:33:00,525
0.05,2020-02-20,0.1,0.05,1469100.0,0.05,NIFTY20FEB2011900PE,14:34:00,1950
0.05,2020-02-20,0.05,0.05,1469100.0,0.05,NIFTY20FEB2011900PE,14:35:00,375
0.1,2020-02-20,0.1,0.05,1468950.0,0.05,NIFTY20FEB2011900PE,14:36:00,525
0.05,2020-02-20,0.1,0.05,1468950.0,0.1,NIFTY20FEB2011900PE,14:37:00,1125
0.05,2020-02-20,0.1,0.05,1468950.0,0.05,NIFTY20FEB2011900PE,14:38:00,11700
0.1,2020-02-20,0.1,0.1,1468950.0,0.1,NIFTY20FEB2011900PE,14:39:00,1200
0.1,2020-02-20,0.1,0.05,1470600.0,0.1,NIFTY20FEB2011900PE,14:40:00,825
0.05,2020-02-20,0.1,0.05,1470600.0,0.1,NIFTY20FEB2011900PE,14:41:00,60075
0.05,2020-02-20,0.05,0.05,1465200.0,0.05,NIFTY20FEB2011900PE,14:42:00,7200
0.05,2020-02-20,0.1,0.05,1465200.0,0.05,NIFTY20FEB2011900PE,14:43:00,1275
0.1,2020-02-20,0.1,0.05,1465200.0,0.05,NIFTY20FEB2011900PE,14:44:00,600
0.05,2020-02-20,0.05,0.05,1464750.0,0.05,NIFTY20FEB2011900PE,14:45:00,600
0.05,2020-02-20,0.1,0.05,1464750.0,0.1,NIFTY20FEB2011900PE,14:46:00,750
0.1,2020-02-20,0.1,0.05,1464750.0,0.1,NIFTY20FEB2011900PE,14:47:00,2475
0.1,2020-02-20,0.1,0.1,1458525.0,0.1,NIFTY20FEB2011900PE,14:48:00,150
0.05,2020-02-20,0.1,0.05,1458525.0,0.1,NIFTY20FEB2011900PE,14:49:00,3900
0.05,2020-02-20,0.05,0.05,1458525.0,0.05,NIFTY20FEB2011900PE,14:50:00,525
0.05,2020-02-20,0.1,0.05,1455600.0,0.05,NIFTY20FEB2011900PE,14:51:00,16425
0.05,2020-02-20,0.1,0.05,1455600.0,0.05,NIFTY20FEB2011900PE,14:52:00,9300
0.1,2020-02-20,0.1,0.05,1455600.0,0.05,NIFTY20FEB2011900PE,14:53:00,45900
0.1,2020-02-20,0.1,0.05,1424550.0,0.1,NIFTY20FEB2011900PE,14:54:00,17625
0.05,2020-02-20,0.1,0.05,1424550.0,0.05,NIFTY20FEB2011900PE,14:55:00,11250
0.05,2020-02-20,0.1,0.05,1424550.0,0.05,NIFTY20FEB2011900PE,14:56:00,6225
0.1,2020-02-20,0.1,0.05,1406250.0,0.05,NIFTY20FEB2011900PE,14:57:00,4500
0.05,2020-02-20,0.1,0.05,1406250.0,0.1,NIFTY20FEB2011900PE,14:58:00,3150
0.05,2020-02-20,0.1,0.05,1406250.0,0.1,NIFTY20FEB2011900PE,14:59:00,5325
0.05,2020-02-20,0.1,0.05,1394925.0,0.05,NIFTY20FEB2011900PE,15:00:00,8325
0.1,2020-02-20,0.1,0.05,1394925.0,0.05,NIFTY20FEB2011900PE,15:01:00,11625
0.05,2020-02-20,0.1,0.05,1394925.0,0.1,NIFTY20FEB2011900PE,15:02:00,6150
0.1,2020-02-20,0.1,0.05,1377000.0,0.1,NIFTY20FEB2011900PE,15:03:00,5700
0.05,2020-02-20,0.1,0.05,1377000.0,0.1,NIFTY20FEB2011900PE,15:04:00,3150
0.1,2020-02-20,0.1,0.05,1377000.0,0.05,NIFTY20FEB2011900PE,15:05:00,9150
0.05,2020-02-20,0.1,0.05,1362825.0,0.1,NIFTY20FEB2011900PE,15:06:00,91725
0.05,2020-02-20,0.1,0.05,1362825.0,0.05,NIFTY20FEB2011900PE,15:07:00,22125
0.05,2020-02-20,0.1,0.05,1362825.0,0.05,NIFTY20FEB2011900PE,15:08:00,9675
0.1,2020-02-20,0.1,0.05,1243125.0,0.05,NIFTY20FEB2011900PE,15:09:00,3300
0.05,2020-02-20,0.1,0.05,1243125.0,0.1,NIFTY20FEB2011900PE,15:10:00,5100
0.1,2020-02-20,0.1,0.05,1243125.0,0.05,NIFTY20FEB2011900PE,15:11:00,5100
0.1,2020-02-20,0.1,0.05,1238250.0,0.1,NIFTY20FEB2011900PE,15:12:00,6375
0.1,2020-02-20,0.1,0.1,1238250.0,0.1,NIFTY20FEB2011900PE,15:13:00,8550
0.1,2020-02-20,0.1,0.05,1238250.0,0.1,NIFTY20FEB2011900PE,15:14:00,16500
0.1,2020-02-20,0.1,0.05,1233000.0,0.1,NIFTY20FEB2011900PE,15:15:00,17475
0.05,2020-02-20,0.1,0.05,1233000.0,0.1,NIFTY20FEB2011900PE,15:16:00,3600
0.05,2020-02-20,0.1,0.05,1233000.0,0.05,NIFTY20FEB2011900PE,15:17:00,12675
0.1,2020-02-20,0.1,0.05,1223625.0,0.1,NIFTY20FEB2011900PE,15:18:00,2925
0.1,2020-02-20,0.1,0.05,1223625.0,0.1,NIFTY20FEB2011900PE,15:19:00,7050
0.05,2020-02-20,0.1,0.05,1223625.0,0.1,NIFTY20FEB2011900PE,15:20:00,8625
0.1,2020-02-20,0.1,0.05,1219950.0,0.05,NIFTY20FEB2011900PE,15:21:00,6300
0.05,2020-02-20,0.1,0.05,1219950.0,0.05,NIFTY20FEB2011900PE,15:22:00,6000
0.05,2020-02-20,0.1,0.05,1219950.0,0.05,NIFTY20FEB2011900PE,15:23:00,8550
0.05,2020-02-20,0.05,0.05,1219950.0,0.05,NIFTY20FEB2011900PE,15:24:00,750
0.05,2020-02-20,0.05,0.05,1211625.0,0.05,NIFTY20FEB2011900PE,15:25:00,75
0.05,2020-02-20,0.05,0.05,1211625.0,0.05,NIFTY20FEB2011900PE,15:26:00,2100
0.05,2020-02-20,0.05,0.05,1211625.0,0.05,NIFTY20FEB2011900PE,15:27:00,300
139.65,2020-02-20,153.75,139.65,170325.0,151.15,NIFTY20FEB2011950CE,09:15:00,7800
145.7,2020-02-20,145.7,139.05,170325.0,139.65,NIFTY20FEB2011950CE,09:16:00,4425
151.0,2020-02-20,157.4,145.7,166425.0,145.7,NIFTY20FEB2011950CE,09:17:00,2625
149.2,2020-02-20,153.0,148.25,166425.0,151.0,NIFTY20FEB2011950CE,09:18:00,2475
152.0,2020-02-20,155.25,149.2,166425.0,149.2,NIFTY20FEB2011950CE,09:19:00,600
146.25,2020-02-20,152.0,145.55,164400.0,152.0,NIFTY20FEB2011950CE,09:20:00,1050
145.6,2020-02-20,147.7,145.0,164400.0,147.7,NIFTY20FEB2011950CE,09:21:00,525
143.7,2020-02-20,147.45,143.7,164400.0,145.6,NIFTY20FEB2011950CE,09:22:00,1500
154.2,2020-02-20,154.2,143.7,165300.0,143.7,NIFTY20FEB2011950CE,09:23:00,1500
159.5,2020-02-20,164.55,154.2,165300.0,154.2,NIFTY20FEB2011950CE,09:24:00,4500
162.2,2020-02-20,168.15,157.95,165300.0,157.95,NIFTY20FEB2011950CE,09:25:00,6525
166.2,2020-02-20,167.0,162.2,163125.0,162.2,NIFTY20FEB2011950CE,09:26:00,5475
165.2,2020-02-20,166.2,163.6,163125.0,166.2,NIFTY20FEB2011950CE,09:27:00,2025
170.15,2020-02-20,170.95,165.2,163125.0,165.2,NIFTY20FEB2011950CE,09:28:00,14325
173.5,2020-02-20,175.25,169.9,156750.0,169.95,NIFTY20FEB2011950CE,09:29:00,17700
167.95,2020-02-20,173.95,167.95,156750.0,173.5,NIFTY20FEB2011950CE,09:30:00,6900
161.7,2020-02-20,167.95,159.8,156750.0,167.95,NIFTY20FEB2011950CE,09:31:00,3000
162.5,2020-02-20,162.5,160.7,148425.0,161.5,NIFTY20FEB2011950CE,09:32:00,1425
166.25,2020-02-20,166.25,161.0,148425.0,162.5,NIFTY20FEB2011950CE,09:33:00,1275
167.65,2020-02-20,169.2,166.25,148425.0,166.25,NIFTY20FEB2011950CE,09:34:00,1125
167.0,2020-02-20,167.4,164.55,146625.0,167.0,NIFTY20FEB2011950CE,09:35:00,975
164.6,2020-02-20,168.3,164.6,146625.0,167.0,NIFTY20FEB2011950CE,09:36:00,1800
164.0,2020-02-20,166.7,164.0,146625.0,164.6,NIFTY20FEB2011950CE,09:37:00,5625
164.85,2020-02-20,165.5,162.45,139725.0,164.0,NIFTY20FEB2011950CE,09:38:00,10575
169.0,2020-02-20,169.0,164.85,139725.0,164.85,NIFTY20FEB2011950CE,09:39:00,750
168.55,2020-02-20,169.65,166.65,139725.0,169.0,NIFTY20FEB2011950CE,09:40:00,3300
169.55,2020-02-20,169.55,168.25,133800.0,168.55,NIFTY20FEB2011950CE,09:41:00,600
168.85,2020-02-20,169.55,167.2,133800.0,169.55,NIFTY20FEB2011950CE,09:42:00,1125
165.25,2020-02-20,169.85,164.2,133800.0,168.85,NIFTY20FEB2011950CE,09:43:00,1950
164.7,2020-02-20,165.25,163.55,132750.0,165.25,NIFTY20FEB2011950CE,09:44:00,1950
162.6,2020-02-20,164.7,162.25,132750.0,164.7,NIFTY20FEB2011950CE,09:45:00,525
164.8,2020-02-20,164.8,160.2,132750.0,160.6,NIFTY20FEB2011950CE,09:46:00,1500
166.45,2020-02-20,167.4,164.8,130350.0,164.8,NIFTY20FEB2011950CE,09:47:00,750
164.65,2020-02-20,167.55,164.25,130350.0,166.45,NIFTY20FEB2011950CE,09:48:00,825
162.3,2020-02-20,164.65,162.3,130350.0,164.65,NIFTY20FEB2011950CE,09:49:00,225
162.05,2020-02-20,164.1,162.05,127650.0,162.3,NIFTY20FEB2011950CE,09:50:00,525
154.1,2020-02-20,162.05,154.1,127650.0,162.05,NIFTY20FEB2011950CE,09:51:00,10200
158.4,2020-02-20,158.85,154.85,127650.0,154.85,NIFTY20FEB2011950CE,09:52:00,3075
160.5,2020-02-20,160.6,158.4,130425.0,158.4,NIFTY20FEB2011950CE,09:53:00,600
159.0,2020-02-20,160.5,159.0,130425.0,160.5,NIFTY20FEB2011950CE,09:54:00,150
156.2,2020-02-20,159.0,155.55,130425.0,159.0,NIFTY20FEB2011950CE,09:55:00,525
154.7,2020-02-20,157.9,154.7,130350.0,156.2,NIFTY20FEB2011950CE,09:56:00,750
163.7,2020-02-20,164.4,154.7,130350.0,154.7,NIFTY20FEB2011950CE,09:57:00,1575
162.5,2020-02-20,163.7,162.5,130350.0,163.7,NIFTY20FEB2011950CE,09:58:00,150
160.45,2020-02-20,162.5,160.0,128475.0,162.5,NIFTY20FEB2011950CE,09:59:00,750
159.95,2020-02-20,160.45,156.7,128475.0,160.45,NIFTY20FEB2011950CE,10:00:00,2775
156.85,2020-02-20,159.95,155.05,128475.0,159.95,NIFTY20FEB2011950CE,10:01:00,1725
157.2,2020-02-20,157.2,155.1,129150.0,156.85,NIFTY20FEB2011950CE,10:02:00,1125
155.5,2020-02-20,157.2,151.5,129150.0,157.2,NIFTY20FEB2011950CE,10:03:00,1875
158.05,2020-02-20,158.05,155.5,129150.0,155.5,NIFTY20FEB2011950CE,10:04:00,825
156.45,2020-02-20,158.5,155.8,128850.0,158.05,NIFTY20FEB2011950CE,10:06:00,1650
154.15,2020-02-20,156.5,152.4,128850.0,156.45,NIFTY20FEB2011950CE,10:07:00,1500
154.9,2020-02-20,155.0,152.55,123825.0,154.15,NIFTY20FEB2011950CE,10:08:00,5850
153.1,2020-02-20,154.9,153.1,123825.0,154.9,NIFTY20FEB2011950CE,10:09:00,1200
155.75,2020-02-20,157.55,153.1,123825.0,153.1,NIFTY20FEB2011950CE,10:10:00,1275
157.55,2020-02-20,158.45,155.75,122400.0,155.75,NIFTY20FEB2011950CE,10:11:00,1575
161.25,2020-02-20,161.25,157.55,122400.0,157.55,NIFTY20FEB2011950CE,10:12:00,2550
158.95,2020-02-20,163.0,158.95,122400.0,161.25,NIFTY20FEB2011950CE,10:13:00,3450
160.55,2020-02-20,161.45,159.9,120600.0,161.0,NIFTY20FEB2011950CE,10:14:00,3675
162.45,2020-02-20,164.3,160.4,120600.0,160.55,NIFTY20FEB2011950CE,10:15:00,4725
164.6,2020-02-20,165.1,162.45,120600.0,162.45,NIFTY20FEB2011950CE,10:16:00,1425
166.5,2020-02-20,167.4,164.6,117825.0,164.6,NIFTY20FEB2011950CE,10:17:00,3450
167.0,2020-02-20,167.2,166.45,117825.0,166.5,NIFTY20FEB2011950CE,10:18:00,3750
168.4,2020-02-20,169.0,166.5,117825.0,167.8,NIFTY20FEB2011950CE,10:19:00,6000
168.55,2020-02-20,168.8,167.65,111600.0,168.35,NIFTY20FEB2011950CE,10:20:00,1050
176.25,2020-02-20,178.65,168.25,111600.0,168.55,NIFTY20FEB2011950CE,10:21:00,4350
175.55,2020-02-20,178.6,175.0,111600.0,176.25,NIFTY20FEB2011950CE,10:22:00,1425
173.1,2020-02-20,175.55,173.1,110475.0,175.55,NIFTY20FEB2011950CE,10:24:00,300
175.25,2020-02-20,175.25,171.9,110475.0,172.2,NIFTY20FEB2011950CE,10:25:00,1200
175.95,2020-02-20,176.5,175.25,110475.0,175.25,NIFTY20FEB2011950CE,10:26:00,225
178.05,2020-02-20,178.05,175.95,109650.0,175.95,NIFTY20FEB2011950CE,10:27:00,225
177.55,2020-02-20,178.05,177.55,109650.0,178.05,NIFTY20FEB2011950CE,10:28:00,450
177.75,2020-02-20,179.05,177.15,106425.0,177.55,NIFTY20FEB2011950CE,10:29:00,450
179.55,2020-02-20,179.95,177.75,106425.0,177.75,NIFTY20FEB2011950CE,10:30:00,750
180.15,2020-02-20,181.95,179.1,106425.0,179.55,NIFTY20FEB2011950CE,10:31:00,600
180.7,2020-02-20,181.0,180.15,106425.0,180.15,NIFTY20FEB2011950CE,10:32:00,375
175.0,2020-02-20,180.7,173.75,105825.0,180.7,NIFTY20FEB2011950CE,10:34:00,450
172.3,2020-02-20,175.0,171.45,105075.0,175.0,NIFTY20FEB2011950CE,10:35:00,1800
172.5,2020-02-20,172.5,172.3,105075.0,172.3,NIFTY20FEB2011950CE,10:36:00,600
174.35,2020-02-20,174.35,172.5,105075.0,172.5,NIFTY20FEB2011950CE,10:37:00,75
172.6,2020-02-20,174.35,172.35,105000.0,174.35,NIFTY20FEB2011950CE,10:39:00,675
173.0,2020-02-20,173.0,172.6,105000.0,172.6,NIFTY20FEB2011950CE,10:40:00,375
171.6,2020-02-20,173.3,171.6,104925.0,173.0,NIFTY20FEB2011950CE,10:41:00,525
171.45,2020-02-20,171.6,170.1,104925.0,171.6,NIFTY20FEB2011950CE,10:42:00,1425
168.3,2020-02-20,171.45,168.0,104925.0,171.45,NIFTY20FEB2011950CE,10:43:00,975
170.75,2020-02-20,170.75,167.5,104775.0,168.3,NIFTY20FEB2011950CE,10:44:00,525
